trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,requested_tokens,requested_blocks,measured_requests,l1_avoided_tokens,l2_avoided_tokens,avoided_prefill_tokens,l2_present_unusable_tokens,attribution_measured_requests,fully_served_requests,beyond_prefix_tokens,beyond_prefix_blocks,l2_hit_tokens,l2_hit_blocks_checked,downstream_absent_tokens,downstream_absent_blocks,unexplained_states,unexplained_after_promotion,root_rejected_tokens,root_rejected_blocks,unusable_after_rejected_tokens,unusable_after_rejected_blocks,absent_rejected_tokens,absent_rejected_blocks,downstream_rejected_tokens,downstream_rejected_blocks,root_evicted_tokens,root_evicted_blocks,unusable_after_evicted_tokens,unusable_after_evicted_blocks,absent_evicted_tokens,absent_evicted_blocks,downstream_evicted_tokens,downstream_evicted_blocks,root_compulsory_tokens,root_compulsory_blocks,unusable_after_compulsory_tokens,unusable_after_compulsory_blocks,absent_compulsory_tokens,absent_compulsory_blocks,downstream_compulsory_tokens,downstream_compulsory_blocks,root_unexplained_tokens,root_unexplained_blocks,unusable_after_unexplained_tokens,unusable_after_unexplained_blocks,absent_unexplained_tokens,absent_unexplained_blocks,downstream_unexplained_tokens,downstream_unexplained_blocks,root_loss_tokens,unusable_tokens,decision_loss_tokens,absent_loss_tokens,perblock_decision_loss_tokens,attribution_partition_verified,requested_tokens_share_of_input,l1_avoided_tokens_share_of_input,l2_avoided_tokens_share_of_input,avoided_prefill_tokens_share_of_input,l2_present_unusable_tokens_share_of_input,beyond_prefix_tokens_share_of_input,l2_hit_tokens_share_of_input,downstream_absent_tokens_share_of_input,root_rejected_tokens_share_of_input,unusable_after_rejected_tokens_share_of_input,absent_rejected_tokens_share_of_input,downstream_rejected_tokens_share_of_input,root_evicted_tokens_share_of_input,unusable_after_evicted_tokens_share_of_input,absent_evicted_tokens_share_of_input,downstream_evicted_tokens_share_of_input,root_compulsory_tokens_share_of_input,unusable_after_compulsory_tokens_share_of_input,absent_compulsory_tokens_share_of_input,downstream_compulsory_tokens_share_of_input,root_unexplained_tokens_share_of_input,unusable_after_unexplained_tokens_share_of_input,absent_unexplained_tokens_share_of_input,downstream_unexplained_tokens_share_of_input,root_loss_tokens_share_of_input,unusable_tokens_share_of_input,decision_loss_tokens_share_of_input,absent_loss_tokens_share_of_input,perblock_decision_loss_tokens_share_of_input,published_pi0_loss_reference_status
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,2,pi2,58742117,117184,5183,4770907,6337936,11108843,654840,5183,26,53971210,107855,6337936,12379,44434976,89040,0,0,445362,871,52736,103,5233574,10230,4788212,9359,426553,835,602104,1176,6706232,13108,6279679,12273,1671543,3451,0,0,35038628,70859,33367085,67408,0,0,0,0,0,0,0,0,2543458,654840,1526755,46978434,12594646,True,1.0,0.08121782536369944,0.1078942388133543,0.18911206417705376,0.011147708551259737,0.9187821746363005,0.1078942388133543,0.75644151537814,0.007581647082960936,0.0008977545021062145,0.08909406516622477,0.08151241808326383,0.007261450927960257,0.010249954049153524,0.11416394816005696,0.10690249723209669,0.028455613882625307,0.0,0.5964822139454048,0.5680266000627795,0.0,0.0,0.0,0.0,0.0432987118935465,0.011147708551259737,0.025990806562180932,0.7997402272716865,0.21440572187754145,not_applicable_to_updated_policy
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,3,pi3,58742117,117184,5183,4770907,6142352,10913259,874496,5183,26,53971210,107855,6142352,11997,44410984,88993,0,0,479802,939,82432,161,5288798,10342,4808996,9403,392625,768,792064,1547,6626936,12949,6234311,12181,1670951,3450,0,0,35038628,70859,33367677,67409,0,0,0,0,0,0,0,0,2543378,874496,1746923,46954362,12790230,True,1.0,0.08121782536369944,0.10456470269874679,0.18578252806244624,0.01488703582133412,0.9187821746363005,0.10456470269874679,0.7560330861075367,0.008167938516754512,0.001403286163486413,0.09003417428758995,0.08186623577083543,0.006683875557293926,0.013483749657847707,0.11281404788322491,0.10613017232593099,0.02844553593463443,0.0,0.5964822139454048,0.5680366780107704,0.0,0.0,0.0,0.0,0.043297350008682865,0.01488703582133412,0.029738849895382558,0.7993304361162197,0.21773525799214896,not_applicable_to_updated_policy
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,0,pi0,58742117,117184,5183,4770907,5879184,10650091,1005056,5183,26,53971210,107855,5879184,11483,44544839,89252,0,0,241869,473,57856,113,4363560,8531,4121691,8058,622943,1220,947200,1850,7684782,15019,7061839,13799,1677319,3464,0,0,35038628,70859,33361309,67395,0,0,0,0,0,0,0,0,2542131,1005056,1869868,47086970,13053398,True,1.0,0.08121782536369944,0.10008464625134297,0.1813024716150424,0.017109631918781544,0.9187821746363005,0.10008464625134297,0.7583117748378051,0.004117471626022603,0.0009849151333786626,0.07428332894437563,0.07016585731835304,0.010604708032568863,0.016124716785402882,0.13082235357639563,0.12021764554382676,0.028553941969779537,0.0,0.5964822139454048,0.5679282719756252,0.0,0.0,0.0,0.0,0.043276121628371,0.017109631918781544,0.03183181157737301,0.801587896466176,0.2222153144395528,unavailable_for_cell
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,1,pi1,58742117,117184,5183,4770907,6139792,10910699,877568,5183,26,53971210,107855,6139792,11992,44410394,88992,0,0,479290,938,159232,311,4997193,9769,4517903,8831,388529,760,718336,1403,6918029,13521,6529500,12761,1675637,3459,0,0,35038628,70859,33362991,67400,0,0,0,0,0,0,0,0,2543456,877568,1745387,46953850,12792790,True,1.0,0.08121782536369944,0.10452112238311057,0.18573894774681002,0.01493933220009759,0.9187821746363005,0.10452112238311057,0.7560230422066675,0.008159222453627267,0.002710695632573133,0.08507001884184733,0.07691079638822006,0.006614147052275967,0.012228636567524456,0.11776948726584029,0.11115534021356431,0.028525308340521673,0.0,0.5964822139454048,0.5679569056048831,0.0,0.0,0.0,0.0,0.04329867784642491,0.01493933220009759,0.029712701706000825,0.7993217200530924,0.2177788383077852,not_applicable_to_updated_policy
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,2,pi2,58742117,117184,5183,4770907,6191504,10962411,789504,5183,26,53971210,107855,6191504,12093,44446743,89063,0,0,474546,928,45056,88,5424427,10603,4949881,9675,395833,775,744448,1454,6527147,12758,6131314,11983,1673080,3454,0,0,35038628,70859,33365548,67405,0,0,0,0,0,0,0,0,2543459,789504,1659883,46990202,12741078,True,1.0,0.08121782536369944,0.10540144475896229,0.18661927012266175,0.013440169342211483,0.9187821746363005,0.10540144475896229,0.7566418316180195,0.008078462681213889,0.0007670135551975425,0.09234306281470925,0.08426460013349536,0.006738487140325569,0.01267315578701394,0.11111528377501274,0.10437679663468717,0.028481779095567837,0.0,0.5964822139454048,0.568000434849837,0.0,0.0,0.0,0.0,0.043298728917107294,0.013440169342211483,0.02825711916375094,0.7999405605351267,0.21689851593193346,not_applicable_to_updated_policy
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,3,pi3,58742117,117184,5183,4770907,6132112,10903019,858624,5183,26,53971210,107855,6132112,11977,44436730,89044,0,0,493482,965,105472,206,5649958,11044,5156476,10079,378425,741,753152,1471,6291888,12298,5913463,11557,1671837,3451,0,0,35038628,70859,33366791,67408,0,0,0,0,0,0,0,0,2543744,858624,1730531,46980474,12800470,True,1.0,0.08121782536369944,0.1043903814362019,0.18560820679990134,0.014616837864389531,0.9187821746363005,0.1043903814362019,0.7564713747037751,0.008400820828435584,0.001795509004212429,0.0961824035044566,0.08778158267602103,0.006442140993999246,0.012821328860177103,0.10711033788584773,0.10066819689184849,0.028460618809499155,0.0,0.5964822139454048,0.5680215951359057,0.0,0.0,0.0,0.0,0.043303580631933986,0.014616837864389531,0.029459799686824363,0.7997749553357091,0.21790957925469387,not_applicable_to_updated_policy
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,0,pi0,58742117,117184,5183,4770907,6040576,10811483,949248,5183,25,53971210,107855,6040576,11798,44440362,89045,0,0,198620,391,68096,133,3649759,7138,3451139,6747,648425,1269,881152,1721,8292999,16206,7644574,14937,1693979,3498,0,0,35038628,70859,33344649,67361,0,0,0,0,0,0,0,0,2541024,949248,1796293,46981386,12892006,True,1.0,0.08121782536369944,0.10283211277523416,0.1840499381389336,0.01615958103791186,0.9187821746363005,0.10283211277523416,0.756533204276584,0.0033812196451823485,0.0011592363959235586,0.06213189422505832,0.05875067457987597,0.011038502408757247,0.015000344641988303,0.14117637265269142,0.13013787024393417,0.0288375544926309,0.0,0.5964822139454048,0.5676446594527739,0.0,0.0,0.0,0.0,0.043257276546570494,0.01615958103791186,0.030579303091851456,0.7997904808231545,0.2194678479156616,unavailable_for_cell
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,1,pi1,58742117,117184,5183,4770907,5187340,9958247,1453568,5183,27,53971210,107855,5187340,10132,44782463,89728,0,0,485434,950,133632,261,6608777,12914,6123343,11964,433717,848,1319936,2578,5682897,11111,5249180,10263,1628688,3358,0,0,35038628,70859,33409940,67501,0,0,0,0,0,0,0,0,2547839,1453568,2372719,47330302,13745242,True,1.0,0.08121782536369944,0.08830699785641025,0.1695248232201097,0.02474490321824799,0.9187821746363005,0.08830699785641025,0.7623569814482511,0.008263815211154204,0.002274892476210893,0.11250491704274124,0.10424110183158704,0.007383407717498503,0.022470010742037097,0.09674314257349628,0.08935973485599778,0.02772606918473844,0.0,0.5964822139454048,0.5687561447606664,0.0,0.0,0.0,0.0,0.043373292113391144,0.02474490321824799,0.0403921261469007,0.8057302735616423,0.2339929628344855,not_applicable_to_updated_policy
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,2,pi2,58742117,117184,5183,4770907,5210112,9981019,1648128,5183,25,53971210,107855,5210112,10176,44566337,89302,0,0,513887,1005,261120,510,6657285,13013,6143398,12008,383004,750,1387008,2709,5417057,10588,5034053,9838,1649742,3403,0,0,35038628,70859,33388886,67456,0,0,0,0,0,0,0,0,2546633,1648128,2545019,47112970,13722470,True,1.0,0.08121782536369944,0.0886946583828431,0.16991248374654253,0.028057007206601016,0.9187821746363005,0.0886946583828431,0.7586777473477846,0.008748186586465721,0.004445192194894848,0.1133306959298045,0.10458250934333878,0.006520091878881382,0.023611815011706165,0.09221759917164715,0.08569750729276576,0.02808448323372479,0.0,0.5964822139454048,0.56839773071168,0.0,0.0,0.0,0.0,0.043352761699071894,0.028057007206601016,0.04332528567194812,0.8020305090468565,0.23360530230805268,not_applicable_to_updated_policy
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,3,pi3,58742117,117184,5183,4770907,5044112,9815019,1606943,5183,26,53971210,107855,5044112,9852,44771259,89706,0,0,488882,956,305951,599,6871110,13425,6382228,12469,432697,847,1300992,2541,5410417,10579,4977720,9732,1627317,3354,0,0,35038628,70859,33411311,67505,0,0,0,0,0,0,0,0,2548896,1606943,2528522,47320155,13888470,True,1.0,0.08121782536369944,0.0858687472908067,0.16708657265450613,0.027355891855242467,0.9187821746363005,0.0858687472908067,0.7621662494730995,0.008322512448776744,0.005208375448913426,0.1169707588168809,0.10864824636810416,0.007366043685487195,0.02214751640632904,0.09210456272796569,0.0847385190424785,0.027702729882887946,0.0,0.5964822139454048,0.5687794840625169,0.0,0.0,0.0,0.0,0.043391286017151885,0.027355891855242467,0.04304444798950641,0.8055575354902514,0.23643121340008907,not_applicable_to_updated_policy
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,0,pi0,58742117,117184,5183,4770907,5866896,10637803,998473,5183,26,53971210,107855,5866896,11459,44562326,89288,0,0,241293,473,49225,97,4368750,8543,4127457,8070,631126,1234,949248,1854,7698463,15043,7067337,13809,1671096,3450,0,0,35038628,70859,33367532,67409,0,0,0,0,0,0,0,0,2543515,998473,1870892,47105841,13065686,True,1.0,0.08121782536369944,0.0998754607362891,0.18109328609998854,0.016997565818065427,0.9187821746363005,0.0998754607362891,0.7586094658454342,0.004107666055004453,0.0008379847801535651,0.07437168122490376,0.0702640151698993,0.010744011830557622,0.01615958103791186,0.1310552529116375,0.12031124108107986,0.02844800435094976,0.0,0.5964822139454048,0.568034209594455,0.0,0.0,0.0,0.0,0.04329968223651184,0.016997565818065427,0.0318492437036275,0.801909148081946,0.22242449995460667,unavailable_for_cell
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,1,pi1,58742117,117184,5183,4770907,6197516,10968423,819414,5183,27,53971210,107855,6197516,12105,44412306,88993,0,0,441402,864,129024,252,4172640,8159,3731238,7295,424153,830,690390,1349,7743012,15131,7318859,14301,1676419,3462,0,0,35038628,70859,33362209,67397,0,0,0,0,0,0,0,0,2541974,819414,1684969,46954280,12735066,True,1.0,0.08121782536369944,0.10550379040646424,0.1867216157701637,0.013949344045601898,0.9187821746363005,0.10550379040646424,0.7560555912549083,0.007514233782211152,0.0021964479080656897,0.07103319071731787,0.06351895693510672,0.007220594382051297,0.011752896137536207,0.13181363552151176,0.12459304113946047,0.028538620765063676,0.0,0.5964822139454048,0.5679435931803412,0.0,0.0,0.0,0.0,0.04327344892932613,0.013949344045601898,0.028684172209864345,0.7993290401842345,0.21679617028443152,not_applicable_to_updated_policy
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,2,pi2,58742117,117184,5183,4770907,6262672,11033579,748246,5183,26,53971210,107855,6262672,12232,44416861,89004,0,0,484410,948,90112,176,5674631,11091,5190221,10143,385457,754,658134,1286,6247033,12211,5861576,11457,1673564,3455,0,0,35038628,70859,33365064,67404,0,0,0,0,0,0,0,0,2543431,748246,1618113,46960292,12669910,True,1.0,0.08121782536369944,0.10661297753364932,0.18783080289734877,0.01273781127091487,0.9187821746363005,0.10661297753364932,0.7561331335743313,0.008246383084899715,0.001534027110395085,0.09660242581996151,0.0883560427350618,0.0065618506735124985,0.011203784160519785,0.10634674606637007,0.09978489539285756,0.02849001849899281,0.0,0.5964822139454048,0.567992195446412,0.0,0.0,0.0,0.0,0.04329825225740502,0.01273781127091487,0.027546045029327084,0.7994313858317363,0.21568698315724644,not_applicable_to_updated_policy
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,3,pi3,58742117,117184,5183,4770907,6245264,11016171,760534,5183,26,53971210,107855,6245264,12198,44422170,89014,0,0,495569,969,107734,211,5661222,11065,5165653,10096,375322,735,652800,1275,6265562,12247,5890240,11512,1672351,3453,0,0,35038628,70859,33366277,67406,0,0,0,0,0,0,0,0,2543242,760534,1631425,46965412,12687318,True,1.0,0.08121782536369944,0.106316631387323,0.18753445675102243,0.012946996785968745,0.9187821746363005,0.106316631387323,0.7562235116585941,0.008436348999815584,0.0018340162987316238,0.09637415689325599,0.08793780789344041,0.006389316884851119,0.011112980487237122,0.10666217562434803,0.10027285873949691,0.028469368919747988,0.0,0.5964822139454048,0.5680128450256569,0.0,0.0,0.0,0.0,0.04329503480441469,0.012946996785968745,0.02777266267063545,0.7995185464630088,0.21598332930357278,not_applicable_to_updated_policy
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,0,pi0,58742117,117184,5183,4770907,5777808,10548715,1096192,5183,26,53971210,107855,5777808,11285,44556326,89272,0,0,251772,494,64512,126,4363729,8532,4111957,8038,610019,1194,1031680,2015,7694853,15038,7084834,13844,1679093,3469,0,0,35038628,70859,33359535,67390,0,0,0,0,0,0,0,0,2540884,1096192,1957983,47097210,13154774,True,1.0,0.08121782536369944,0.0983588657521485,0.17957669111584793,0.01866109115543112,0.9187821746363005,0.0983588657521485,0.7585073244806618,0.00428605594857945,0.0010982239540328449,0.07428620592615005,0.0700001499775706,0.010384695532849115,0.017562867201398276,0.13099379785716608,0.12060910232431699,0.028584141766630575,0.0,0.5964822139454048,0.5678980721787742,0.0,0.0,0.0,0.0,0.04325489324805914,0.01866109115543112,0.03333184263685968,0.8017622177287209,0.22394109493874728,unavailable_for_cell
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,1,pi1,58742117,117184,5183,4770907,6108560,10879467,906454,5183,26,53971210,107855,6108560,11931,44413092,88996,0,0,431538,844,153600,300,4342506,8492,3910968,7648,438321,858,752854,1471,7575062,14802,7136741,13944,1673245,3455,0,0,35038628,70859,33365383,67404,0,0,0,0,0,0,0,0,2543104,906454,1776313,46956196,12824022,True,1.0,0.08121782536369944,0.10398944253234864,0.18520726789604808,0.015431074777233513,0.9187821746363005,0.10398944253234864,0.7560689717736935,0.007346313378525326,0.0026148189381734405,0.07392491489538928,0.06657860151686396,0.007461784191400525,0.012816255839060074,0.12895452848592434,0.12149274429452381,0.028484587983099077,0.0,0.5964822139454048,0.5679976259623057,0.0,0.0,0.0,0.0,0.04329268555302493,0.015431074777233513,0.030239172347159365,0.7993616573267184,0.21831051815854713,not_applicable_to_updated_policy
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,2,pi2,58742117,117184,5183,4770907,6113680,10884587,898560,5183,26,53971210,107855,6113680,11941,44415339,89002,0,0,485810,950,82432,161,5587052,10921,5101242,9971,383025,750,816128,1594,6333290,12379,5950265,11629,1674796,3457,0,0,35038628,70859,33363832,67402,0,0,0,0,0,0,0,0,2543631,898560,1767395,46958970,12818902,True,1.0,0.08121782536369944,0.10407660316362109,0.18529442852732053,0.015296690788314625,0.9187821746363005,0.10407660316362109,0.7561072237148008,0.008270216070013275,0.001403286163486413,0.09511151938906118,0.0868413033190479,0.006520449373658086,0.013893404624828213,0.10781514734989889,0.1012946979762408,0.028510991525892742,0.0,0.5964822139454048,0.567971222419512,0.0,0.0,0.0,0.0,0.043301656969564103,0.015296690788314625,0.03008735623198599,0.7994088806843649,0.21822335752727468,not_applicable_to_updated_policy
conversation_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,3,pi3,58742117,117184,5183,4770907,6314888,11085795,678912,5183,27,53971210,107855,6314888,12334,44434190,89039,0,0,422322,826,70144,137,4765778,9314,4343456,8488,447033,875,608768,1189,7173004,14022,6725971,13147,1673865,3455,0,0,35038628,70859,33364763,67404,0,0,0,0,0,0,0,0,2543220,678912,1548267,46977410,12617694,True,1.0,0.08121782536369944,0.10750187978414193,0.18871970514784137,0.011557499706726607,0.9187821746363005,0.10750187978414193,0.7564281348593548,0.0071894242422349194,0.0011941006484325377,0.08113051152037984,0.07394108727814491,0.007610093453050049,0.010363399058294068,0.1221100696796474,0.11449997622659736,0.028495142590792225,0.0,0.5964822139454048,0.5679870713546126,0.0,0.0,0.0,0.0,0.043294660286077195,0.011557499706726607,0.026357017402011577,0.799722795145432,0.21479808090675384,not_applicable_to_updated_policy
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,0,pi0,58742117,117184,5183,4770907,6039552,10810459,933376,5183,25,53971210,107855,6039552,11796,44456973,89078,0,0,198623,390,70144,137,3647691,7135,3449068,6745,647645,1267,863232,1686,8311963,16242,7664318,14975,1695041,3501,0,0,35038628,70859,33343587,67358,0,0,0,0,0,0,0,0,2541309,933376,1779644,46998282,12893030,True,1.0,0.08121782536369944,0.10281468064897968,0.18403250601267912,0.01588938308096727,0.9187821746363005,0.10281468064897968,0.7568159826449564,0.0033812707158647347,0.0011941006484325377,0.06209668950133343,0.058715418785468695,0.011025224031336834,0.014695282432534734,0.1414992074596154,0.13047398342827857,0.028855633514195615,0.0,0.5964822139454048,0.5676265804312092,0.0,0.0,0.0,0.0,0.043262128261397186,0.01588938308096727,0.03029587782816884,0.8000781109063536,0.2194852800419161,unavailable_for_cell
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,1,pi1,58742117,117184,5183,4770907,5263628,10034535,1400601,5183,27,53971210,107855,5263628,10281,44759068,89681,0,0,490961,960,189721,372,6624530,12943,6133569,11983,423582,829,1210880,2365,5643823,11035,5220241,10206,1633370,3367,0,0,35038628,70859,33405258,67492,0,0,0,0,0,0,0,0,2547913,1400601,2315144,47306981,13668954,True,1.0,0.08121782536369944,0.08960569126236972,0.17082351662606915,0.023843216273598037,0.9187821746363005,0.08960569126236972,0.7619587152434428,0.008357904431670381,0.003229726977664084,0.11277308919595118,0.1044151847642808,0.007210873928837124,0.020613489295933953,0.09607796395897683,0.0888670900301397,0.027805773496382503,0.0,0.5964822139454048,0.5686764404490223,0.0,0.0,0.0,0.0,0.04337455185689001,0.023843216273598037,0.039411994634105545,0.8053332671003328,0.23269426942852606,not_applicable_to_updated_policy
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,2,pi2,58742117,117184,5183,4770907,5223824,9994731,1597440,5183,26,53971210,107855,5223824,10203,44603983,89375,0,0,505778,989,241152,471,6610878,12921,6105100,11932,388665,761,1356288,2649,5500440,10752,5111775,9991,1651520,3407,0,0,35038628,70859,33387108,67452,0,0,0,0,0,0,0,0,2545963,1597440,2491883,47149946,13708758,True,1.0,0.08121782536369944,0.08892808544846963,0.17014591081216907,0.02719411695700378,0.9187821746363005,0.08892808544846963,0.7593186163174882,0.008610142531975822,0.004105265732932301,0.11254068354397238,0.10393054101199656,0.006616462256544142,0.023088851224071477,0.09363707474144999,0.08702061248490585,0.028114751124819013,0.0,0.5964822139454048,0.5683674628205858,0.0,0.0,0.0,0.0,0.04334135591333898,0.02719411695700378,0.04242072174552374,0.8026599722308272,0.23337187524242614,not_applicable_to_updated_policy
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,3,pi3,58742117,117184,5183,4770907,5094257,9865164,1618646,5183,27,53971210,107855,5094257,9950,44711048,89587,0,0,492633,964,190678,373,6754441,13200,6261808,12236,426417,834,1427968,2789,5465238,10684,5038821,9850,1628209,3358,0,0,35038628,70859,33410419,67501,0,0,0,0,0,0,0,0,2547259,1618646,2537696,47258307,13838325,True,1.0,0.08121782536369944,0.08672239374689203,0.16794021911059148,0.02755511858723103,0.9187821746363005,0.08672239374689203,0.7611412438540477,0.00838636782532029,0.003246018525345282,0.1149846370024424,0.1065982691771221,0.007259135723692083,0.02430910006188575,0.09303781135433031,0.08577867563063823,0.027717914899117443,0.0,0.5964822139454048,0.5687642990462873,0.0,0.0,0.0,0.0,0.04336341844812981,0.02755511858723103,0.043200622136243406,0.8045046623021775,0.23557756694400372,not_applicable_to_updated_policy
conversation_trace,0.02,1.0,"l1=0.02,l2x1",binary,2,0,pi0,58742117,117184,5183,4770907,6088192,10859099,886272,5183,25,53971210,107855,6088192,11891,44455071,89075,0,0,193581,380,78848,154,3606670,7056,3413089,6676,651877,1276,807424,1577,8351448,16318,7699571,15042,1696217,3502,0,0,35038628,70859,33342411,67357,0,0,0,0,0,0,0,0,2541675,886272,1731730,46996746,12844390,True,1.0,0.08121782536369944,0.10364270664606794,0.18486053200976738,0.01508750527326075,0.9187821746363005,0.10364270664606794,0.7567836038323236,0.003295437922334328,0.0013422737215956994,0.06139836601394533,0.058102928091611,0.011097267740622967,0.013745231551665052,0.14217138275762176,0.13107411501699878,0.028875653221691007,0.0,0.5964822139454048,0.5676065607237137,0.0,0.0,0.0,0.0,0.0432683588846483,0.01508750527326075,0.029480210936218047,0.8000519627169719,0.21865725404482783,unavailable_for_cell
